fecha_registro,ciudad,barrio_original,barrio_estandarizado,altura_domicilio,tipo_vivienda,integrantes_familia,tipo_mascota,tipo_mascota_[Gatos],tipo_mascota_[Perros],perros_macho,perros_hembra,total_perros,gatos_macho,gatos_hembra,total_gatos,total_mascotas,mascota_castrada,lugar_castracion,lugar_castracion_[En forma particular],lugar_castracion_[Municipio],lugar_castracion_[No se encuentra castrada.],conoce_castracion_gratis,mascotas_vacunadas,mascotas_desparasitadas,conoce_plan_vacunacion,estilo_vida_mascota,estilo_vida_mascota_[Salen solos a la calle],estilo_vida_mascota_[Tienen identificador],estilo_vida_mascota_[Viven dentro de su hogar],frecuencia_callejeros,tipo_animal_abandonado,tipo_animal_abandonado_[Gatos],tipo_animal_abandonado_[Perros],medidas_exigidas_municipio,medidas_exigidas_municipio_[Castraciones masivas],medidas_exigidas_municipio_[Control de identificación],medidas_exigidas_municipio_[Educación],medidas_exigidas_municipio_[No es necesaria la participación del municipio],autopercepcion_responsabilidad
2026-04-11 11:46:28,San Francisco,Independencia ,Independencia,3091,Casa Propia,3,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos,Gatos,,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 11:47:08,San Francisco,Consolata,La Consolata,660,Departamento en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 11:48:00,San Francisco,San Francisco ,Plaza San Francisco,160,Casa en Alquiler,4,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 11:50:06,San Francisco,Dos hermanos,Dos Hermanos,3300,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 11:55:57,San Francisco,Catedral,Catedral,1188,Casa en Alquiler,3,Perros,,Perros,2,0,2,0,0,0,2,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 11:59:27,San Francisco,ROCA,General Roca,2477,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 12:04:51,San Francisco,Consolata,La Consolata,365,Casa en Alquiler,1,Perros,,Perros,1,0,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 12:11:43,San Francisco,Velez Sarfield ,Vélez Sarsfield,1100,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-11 12:16:29,San Francisco,Consolata,La Consolata,652,Departamento en Alquiler,1,Gatos,Gatos,,0,0,0,1,0,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 12:20:53,San Francisco,Catedral,Catedral,493,Casa en Alquiler,3,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 12:22:28,San Francisco,Barrio ciudad (las 400),Las 400 Viviendas,3960,Casa Propia,3,Perros,,Perros,0,3,3,0,0,0,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 12:31:15,San Francisco,Consolata,La Consolata,700,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 12:33:59,San Francisco,Buchar,Bouchard,1773,Casa Propia,3,Perros,,Perros,2,1,3,0,0,0,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 12:56:46,San Francisco,9 de septiembre ,9 de Septiembre,1321,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:13:44,San Francisco,La milka,La Milka,420,Casa Propia,3,Gatos | Perros,Gatos,Perros,2,2,4,1,4,5,9,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:14:01,San Francisco,Vélez Sarsfield ,Vélez Sarsfield,1629,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 13:14:33,San Francisco,Roca,General Roca,2600,Casa Propia,3,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos,Gatos,,Control de identificación,,Control de identificación,,,Si
2026-04-11 13:20:24,San Francisco,B°Roca,General Roca,2455,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 13:21:17,San Francisco,Vélez Sarsfield ,Vélez Sarsfield,1592,Casa en Alquiler,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:23:19,San Francisco,Palmares 3,Palmares 3,2569,Casa Propia,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:26:18,San Francisco,Brisas del Sur,Brisas del Sur,1797,Casa Propia,5,Gatos | Perros,Gatos,Perros,0,1,1,1,0,1,2,Si,Municipio,,Municipio,,Si,No,Si,No,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-04-11 13:32:45,San Francisco,José Hernandez ,José Hernández,1950,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,1,1,0,2,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:48:12,San Francisco,9 de Septiembre,9 de Septiembre,1253,Casa Propia,1,Gatos,Gatos,,0,0,0,0,2,2,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 13:48:26,San Francisco,Sarmiento ,Sarmiento,939,Departamento en Alquiler,4,Gatos | Perros,Gatos,Perros,1,1,2,0,1,1,3,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-11 13:50:16,San Francisco,Sarmiento,Sarmiento,700,Casa en Alquiler,1,Gatos | Perros,Gatos,Perros,2,0,2,1,0,1,3,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 13:53:00,San Francisco,Catedral ,Catedral,1813,Departamento en Alquiler,2,Gatos,Gatos,,0,0,0,0,1,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 14:00:54,San Francisco,9 de Septiembre,9 de Septiembre,3087,Casa Propia,2,Perros,,Perros,2,0,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 14:03:46,San Francisco,Centro,Centro,910,Departamento en Alquiler,1,Gatos,Gatos,,0,0,0,1,0,1,1,Si,Municipio,,Municipio,,Si,Si,Si,No,Tienen identificador,,Tienen identificador,,A veces,Gatos,Gatos,,Control de identificación,,Control de identificación,,,Si
2026-04-11 14:19:32,San Francisco,José Hernández ,José Hernández,2313,Casa en Alquiler,2,Gatos,Gatos,,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Salen solos a la calle,Salen solos a la calle,,,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas,Castraciones masivas,,,,Un poco
2026-04-11 14:33:33,San Francisco,9 de septiembre ,9 de Septiembre,2840,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 14:35:04,San Francisco,La milka,La Milka,465,Casa Propia,3,Gatos | Perros,Gatos,Perros,2,0,2,1,1,2,4,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 15:06:41,San Francisco,Cotolengo ,Cottolengo,3091,Casa Propia,2,Perros,,Perros,2,1,3,0,0,0,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 15:08:36,San Francisco,Catedral ,Catedral,1800,Departamento en Alquiler,1,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-11 15:17:04,San Francisco,Roca,General Roca,2350,Departamento en Alquiler,2,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,No,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 15:47:56,San Francisco,Catedral,Catedral,1692,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,1,1,0,3,3,4,Si,Municipio | No se encuentra castrada.,,Municipio,No se encuentra castrada.,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 15:52:16,San Francisco,José Hernández,José Hernández,1564,Casa Propia,3,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Nunca,Perros,,Perros,Control de identificación | Educación,,Control de identificación,Educación,,Si
2026-04-11 16:11:32,San Francisco,Sarmiento ,Sarmiento,155,Casa Propia,6,Gatos | Perros,Gatos,Perros,2,4,6,2,1,3,9,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-11 16:15:26,San Francisco,la milka,La Milka,616,Departamento en Alquiler,2,Perros,,Perros,2,0,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 16:19:33,San Francisco,Hospital ,Hospital,493,Departamento en Alquiler,3,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 16:19:38,San Francisco,independencia ,Independencia,3984,Casa en Alquiler,4,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 16:45:38,San Francisco,Palmares 2,Palmares 2,1918,Casa en Alquiler,3,Gatos | Perros,Gatos,Perros,1,1,2,0,2,2,4,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 17:26:09,San Francisco,Roca,General Roca,2189,Departamento en Alquiler,1,Gatos,Gatos,,0,0,0,2,1,3,3,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 17:58:20,San Francisco,Sarmiento ,Sarmiento,454,Casa Propia,2,Gatos,Gatos,,0,0,0,1,1,2,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 17:58:35,San Francisco,Consolata,La Consolata,580,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 17:59:26,San Francisco,Velez Sarfield,Vélez Sarsfield,1139,Departamento en Alquiler,2,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-11 18:34:53,San Francisco,Sarmiento,Sarmiento,456,Casa Propia,1,Gatos,Gatos,,0,0,0,1,2,3,3,Si,En forma particular,En forma particular,,,Si,Si,No,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 18:47:49,San Francisco,Los palmares,Palmares,1763,Casa Propia,4,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-11 19:06:13,San Francisco,Catedral ,Catedral,148,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,0,2,2,0,1,1,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 19:40:35,San Francisco,Magdalena dos,Magdalena 2,2539,Casa Propia,2,Perros,,Perros,0,2,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 19:48:42,San Francisco,Rocca,General Roca,849,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-11 20:13:05,San Francisco,Parque,Barrio Parque,1100,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-11 20:47:38,San Francisco,Independencia ,Independencia,4555,Casa en Alquiler,2,Perros,,Perros,1,2,3,0,0,0,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 21:13:45,San Francisco,Procrear,La Milka,1876,Casa en Alquiler,3,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Control de identificación,,Control de identificación,,,Si
2026-04-11 22:18:35,San Francisco,20 de Junio,20 de Junio,1363,Casa Propia,3,Perros,,Perros,1,1,2,0,0,0,2,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 22:46:04,San Francisco,La Milka ,La Milka,876,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,2,3,1,2,3,6,Si,Municipio,,Municipio,,Si,No,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Un poco
2026-04-11 22:49:44,San Francisco,Roca,General Roca,500,Casa Propia,3,Perros,,Perros,0,1,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-11 22:50:38,San Francisco,Vélez Sarsfield ,Vélez Sarsfield,1378,Departamento Propio,2,Gatos,Gatos,,0,0,0,1,0,1,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 23:26:44,San Francisco,Catedral ,Catedral,767,Casa Propia,2,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-11 23:42:06,San Francisco,hernandez,José Hernández,1196,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,Si,Municipio,,Municipio,,Si,Si,No,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-12 00:04:34,San Francisco,Vélez Sarsfield ,Vélez Sarsfield,478,Casa Propia,1,Gatos | Perros,Gatos,Perros,0,1,1,0,2,2,3,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle,Salen solos a la calle,,,Todo el tiempo,Perros,,Perros,Educación,,,Educación,,Si
2026-04-12 01:22:20,San Francisco,cateedral ,Catedral,529,Casa Propia,2,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Salen solos a la calle | Tienen identificador | Viven dentro de su hogar,Salen solos a la calle,Tienen identificador,Viven dentro de su hogar,A veces,Gatos | Perros,Gatos,Perros,Educación,,,Educación,,Si
2026-04-12 02:37:05,San Francisco,Sarmiento ,Sarmiento,932,Casa en Alquiler,2,Perros,,Perros,4,1,5,0,0,0,5,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Gatos | Perros,Gatos,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-12 09:14:20,San Francisco,Catedral,Catedral,164,Casa en Alquiler,1,Perros,,Perros,0,2,2,0,0,0,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-12 09:26:44,San Francisco,20 de junio,20 de Junio,3668,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,0,1,0,2,2,3,Si,En forma particular | Municipio,En forma particular,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,A veces,Gatos,Gatos,,Castraciones masivas | Control de identificación | Educación,Castraciones masivas,Control de identificación,Educación,,Si
2026-04-12 09:30:28,San Francisco,9 de sepriembre,9 de Septiembre,1258,Casa Propia,4,Gatos | Perros,Gatos,Perros,1,1,2,1,0,1,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Gatos,Gatos,,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-12 09:39:52,San Francisco,San Francisco ,Plaza San Francisco,150,Casa Propia,5,Gatos | Perros,Gatos,Perros,1,0,1,2,0,2,3,Si,Municipio,,Municipio,,Si,Si,Si,Si,Salen solos a la calle | Viven dentro de su hogar,Salen solos a la calle,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
2026-04-12 10:31:25,San Francisco,Sarmiento ,Sarmiento,332,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-12 10:34:56,San Francisco,Consolata,La Consolata,479,Casa en Alquiler,3,Perros,,Perros,1,0,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Tienen identificador | Viven dentro de su hogar,,Tienen identificador,Viven dentro de su hogar,A veces,Perros,,Perros,Educación,,,Educación,,Si
2026-04-12 10:36:18,San Francisco,Consolata,La Consolata,2500,Casa Propia,2,Gatos | Perros,Gatos,Perros,0,1,1,0,1,1,2,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,A veces,Perros,,Perros,Castraciones masivas | Educación,Castraciones masivas,,Educación,,Si
2026-04-12 11:05:13,San Francisco,La Florida,La Florida,1058,Casa Propia,4,Perros,,Perros,1,0,1,0,0,0,1,No,No se encuentra castrada.,,,No se encuentra castrada.,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,No es necesaria la participación del municipio,,,,No es necesaria la participación del municipio,Si
2026-04-12 11:32:00,San Francisco,José Hernandez,José Hernández,2180,Casa Propia,1,Perros,,Perros,0,1,1,0,0,0,1,Si,En forma particular,En forma particular,,,Si,Si,Si,Si,Viven dentro de su hogar,,,Viven dentro de su hogar,Nunca,Perros,,Perros,Castraciones masivas,Castraciones masivas,,,,Si
2026-04-12 11:57:12,San Francisco,Barrio Jardín ,Jardín,2557,Casa en Alquiler,2,Gatos | Perros,Gatos,Perros,1,0,1,0,1,1,2,Si,Municipio,,Municipio,,Si,Si,Si,No,Viven dentro de su hogar,,,Viven dentro de su hogar,Todo el tiempo,Perros,,Perros,Castraciones masivas | Control de identificación,Castraciones masivas,Control de identificación,,,Si
